# Kx Ky E
0 0 -7.105427357601e-15 1
0 0 0 1
0 0 0 1
0 0 0 1
0 0 0 1
0 0 1.7763568394003e-15 1
0 0 1.7763568394003e-15 1
0 0 7.105427357601e-15 1
0 0 0.0034981439956248 1
0 1 -1.5987211554602e-14 2
0 1 -3.5527136788005e-15 2
0 1 -3.5527136788005e-15 2
0 1 -3.5527136788005e-15 2
0 1 -1.7763568394003e-15 2
0 1 0 2
0 1 0 2
0 1 0 2
0 1 3.5527136788005e-15 2
0 1 0.0034981456822756 2
1 1 -7.105427357601e-15 1
1 1 -7.105427357601e-15 1
1 1 -3.5527136788005e-15 1
1 1 -1.7763568394003e-15 1
1 1 -1.7763568394003e-15 1
1 1 -1.7763568394003e-15 1
1 1 1.7763568394003e-15 1
1 1 7.105427357601e-15 1
1 1 1.2434497875802e-14 1
1 1 0.0034981473689495 1
